what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1522219866274
error,log,,,"Core exception while retrieving the content description",1522219867366
error,log,,,"Core exception while retrieving the content description",1522219867437
error,log,,,"Core exception while retrieving the content description",1522219867520
error,log,,,"Core exception while retrieving the content description",1522219867573
error,log,,,"Core exception while retrieving the content description",1522219867624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522219867642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220084504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522220086178
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522220086422
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522220086455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522220114252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522220115279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522220116219
error,log,,,"Core exception while retrieving the content description",1522220116850
error,log,,,"Core exception while retrieving the content description",1522220116918
error,log,,,"Core exception while retrieving the content description",1522220116966
error,log,,,"Core exception while retrieving the content description",1522220117009
error,log,,,"Core exception while retrieving the content description",1522220117053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220117136
error,log,,,"Core exception while retrieving the content description",1522220118184
error,log,,,"Core exception while retrieving the content description",1522220118233
error,log,,,"Core exception while retrieving the content description",1522220118304
error,log,,,"Core exception while retrieving the content description",1522220118351
error,log,,,"Core exception while retrieving the content description",1522220118405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220167248
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522220168164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220195522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220204317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220204639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220738863
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522220740999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522220747593
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522220764094
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1522220765845
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1522220765892
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.performTextSearchWorkspace",1522220766105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220766479
error,log,,,"Problems encountered during text search.",1522220768003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522220772186
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522220773099
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522220797289
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1522220800369
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.performTextSearchWorkspace",1522220800391
error,log,,,"Problems encountered during text search.",1522220800567
