what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1522236163636
error,log,,,"Core exception while retrieving the content description",1522236163723
error,log,,,"Core exception while retrieving the content description",1522236163796
error,log,,,"Core exception while retrieving the content description",1522236163880
error,log,,,"Core exception while retrieving the content description",1522236163960
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236165921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236168800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236178074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236194009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236197575
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522236206447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1522236228553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522236230529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522236231938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522236232682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522236235149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522236240711
error,log,,,"Core exception while retrieving the content description",1522236241330
error,log,,,"Core exception while retrieving the content description",1522236241412
error,log,,,"Core exception while retrieving the content description",1522236241496
error,log,,,"Core exception while retrieving the content description",1522236241587
error,log,,,"Core exception while retrieving the content description",1522236241660
error,log,,,"Core exception while retrieving the content description",1522236241772
error,log,,,"Core exception while retrieving the content description",1522236241853
error,log,,,"Core exception while retrieving the content description",1522236241959
error,log,,,"Core exception while retrieving the content description",1522236242068
error,log,,,"Core exception while retrieving the content description",1522236242173
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236242646
error,log,,,"Core exception while retrieving the content description",1522236242972
error,log,,,"Core exception while retrieving the content description",1522236243171
error,log,,,"Core exception while retrieving the content description",1522236243257
error,log,,,"Core exception while retrieving the content description",1522236243353
error,log,,,"Core exception while retrieving the content description",1522236243437
error,log,,,"Core exception while retrieving the content description",1522236243555
error,log,,,"Core exception while retrieving the content description",1522236243644
error,log,,,"Core exception while retrieving the content description",1522236243726
error,log,,,"Core exception while retrieving the content description",1522236243820
error,log,,,"Core exception while retrieving the content description",1522236243936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236248335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236249500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236249918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236258121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522236272385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236283392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236565561
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236567407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236586640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236587909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236599391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236633816
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522236636013
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1522236637934
error,log,,,"Core exception while retrieving the content description",1522236638532
error,log,,,"Core exception while retrieving the content description",1522236638665
error,log,,,"Core exception while retrieving the content description",1522236638777
error,log,,,"Core exception while retrieving the content description",1522236638857
error,log,,,"Core exception while retrieving the content description",1522236638947
error,log,,,"Core exception while retrieving the content description",1522236639061
error,log,,,"Core exception while retrieving the content description",1522236639155
error,log,,,"Core exception while retrieving the content description",1522236639244
error,log,,,"Core exception while retrieving the content description",1522236639331
error,log,,,"Core exception while retrieving the content description",1522236639414
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236639477
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522236639556
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236640608
error,log,,,"Core exception while retrieving the content description",1522236641302
error,log,,,"Core exception while retrieving the content description",1522236641444
error,log,,,"Core exception while retrieving the content description",1522236641541
error,log,,,"Core exception while retrieving the content description",1522236641649
error,log,,,"Core exception while retrieving the content description",1522236641793
error,log,,,"Core exception while retrieving the content description",1522236641910
error,log,,,"Core exception while retrieving the content description",1522236642009
error,log,,,"Core exception while retrieving the content description",1522236642112
error,log,,,"Core exception while retrieving the content description",1522236642217
error,log,,,"Core exception while retrieving the content description",1522236642365
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522236644848
error,log,,,"Core exception while retrieving the content description",1522236645578
error,log,,,"Core exception while retrieving the content description",1522236645673
error,log,,,"Core exception while retrieving the content description",1522236645765
error,log,,,"Core exception while retrieving the content description",1522236645886
error,log,,,"Core exception while retrieving the content description",1522236646005
error,log,,,"Core exception while retrieving the content description",1522236646113
error,log,,,"Core exception while retrieving the content description",1522236646204
error,log,,,"Core exception while retrieving the content description",1522236646335
error,log,,,"Core exception while retrieving the content description",1522236646428
error,log,,,"Core exception while retrieving the content description",1522236646523
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522236647604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236650319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236658999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522236707627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236708832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236712780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236715731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236719208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236720515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236730394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522236733559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236734171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236735024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236735642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236755707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236779055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236863078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236884827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236986031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522236998992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237003414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237004938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237008373
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522237035432
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522237042782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237045217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237099495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237164652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237213560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237215847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237272197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237273009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237287444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237288240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237324386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237324675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237344814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237356555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237360234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522237366424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522237369438
