what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006330322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006338691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006343673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006380664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1521006383481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006384310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006384690
error,log,,,"Core exception while retrieving the content description",1521006386229
error,log,,,"Core exception while retrieving the content description",1521006386231
error,log,,,"Core exception while retrieving the content description",1521006386236
error,log,,,"Core exception while retrieving the content description",1521006386238
error,log,,,"Core exception while retrieving the content description",1521006386239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006397155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1521006399940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006400664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006401098
error,log,,,"Core exception while retrieving the content description",1521006402597
error,log,,,"Core exception while retrieving the content description",1521006402598
error,log,,,"Core exception while retrieving the content description",1521006402600
error,log,,,"Core exception while retrieving the content description",1521006402601
error,log,,,"Core exception while retrieving the content description",1521006402602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006541979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006546728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006555274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006562141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006563835
error,log,,,"Core exception while retrieving the content description",1521006565766
error,log,,,"Core exception while retrieving the content description",1521006565767
error,log,,,"Core exception while retrieving the content description",1521006565769
error,log,,,"Core exception while retrieving the content description",1521006565770
error,log,,,"Core exception while retrieving the content description",1521006565772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006573964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006574856
error,log,,,"Core exception while retrieving the content description",1521006576792
error,log,,,"Core exception while retrieving the content description",1521006576794
error,log,,,"Core exception while retrieving the content description",1521006576795
error,log,,,"Core exception while retrieving the content description",1521006576797
error,log,,,"Core exception while retrieving the content description",1521006576798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006582700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006583616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006584838
error,log,,,"Core exception while retrieving the content description",1521006585507
error,log,,,"Core exception while retrieving the content description",1521006585508
error,log,,,"Core exception while retrieving the content description",1521006585510
error,log,,,"Core exception while retrieving the content description",1521006585511
error,log,,,"Core exception while retrieving the content description",1521006585512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006612689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006616781
error,log,,,"Core exception while retrieving the content description",1521006618808
error,log,,,"Core exception while retrieving the content description",1521006618810
error,log,,,"Core exception while retrieving the content description",1521006618812
error,log,,,"Core exception while retrieving the content description",1521006618813
error,log,,,"Core exception while retrieving the content description",1521006618814
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1521006622429
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006622703
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006622721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006629011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006629869
error,log,,,"Core exception while retrieving the content description",1521006630688
error,log,,,"Core exception while retrieving the content description",1521006630690
error,log,,,"Core exception while retrieving the content description",1521006630691
error,log,,,"Core exception while retrieving the content description",1521006630693
error,log,,,"Core exception while retrieving the content description",1521006630694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006630776
error,log,,,"Core exception while retrieving the content description",1521006631766
error,log,,,"Core exception while retrieving the content description",1521006631768
error,log,,,"Core exception while retrieving the content description",1521006631770
error,log,,,"Core exception while retrieving the content description",1521006631771
error,log,,,"Core exception while retrieving the content description",1521006631772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006642179
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1521006643597
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1521006644280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006650483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006672437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006677959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521006764266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006764652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521006793372
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006793421
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006793448
error,log,,,"Core exception while retrieving the content description",1521006794064
error,log,,,"Core exception while retrieving the content description",1521006794066
error,log,,,"Core exception while retrieving the content description",1521006794068
error,log,,,"Core exception while retrieving the content description",1521006794069
error,log,,,"Core exception while retrieving the content description",1521006794071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1521006795123
error,log,,,"Core exception while retrieving the content description",1521006795267
error,log,,,"Core exception while retrieving the content description",1521006795269
error,log,,,"Core exception while retrieving the content description",1521006795271
error,log,,,"Core exception while retrieving the content description",1521006795272
error,log,,,"Core exception while retrieving the content description",1521006795273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006797489
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006799302
error,log,,,"Core exception while retrieving the content description",1521006799430
error,log,,,"Core exception while retrieving the content description",1521006799431
error,log,,,"Core exception while retrieving the content description",1521006799433
error,log,,,"Core exception while retrieving the content description",1521006799434
error,log,,,"Core exception while retrieving the content description",1521006799435
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006805071
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006805458
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006805658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006805826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006805986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006806106
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006806282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006806442
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006806578
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1521006806722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1521006811334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006812687
error,log,,,"Core exception while retrieving the content description",1521006813508
error,log,,,"Core exception while retrieving the content description",1521006813509
error,log,,,"Core exception while retrieving the content description",1521006813511
error,log,,,"Core exception while retrieving the content description",1521006813512
error,log,,,"Core exception while retrieving the content description",1521006813513
error,log,,,"Core exception while retrieving the content description",1521006814645
error,log,,,"Core exception while retrieving the content description",1521006814646
error,log,,,"Core exception while retrieving the content description",1521006814648
error,log,,,"Core exception while retrieving the content description",1521006814649
error,log,,,"Core exception while retrieving the content description",1521006814651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1521006823236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521006823669
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1521006825314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1521006826426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521006827104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521006828351
error,log,,,"Core exception while retrieving the content description",1521006829168
error,log,,,"Core exception while retrieving the content description",1521006829169
error,log,,,"Core exception while retrieving the content description",1521006829171
error,log,,,"Core exception while retrieving the content description",1521006829172
error,log,,,"Core exception while retrieving the content description",1521006829173
error,log,,,"Core exception while retrieving the content description",1521006830297
